382
182
521
1705
2149
159
119
112
37480
89
995
174
629
411
1198
1419
322229
13
10527
439
868
255
111673
153
5275
402
285
902
462
4756
6019
167
240
101
11
999
247495
10370
147967
31023
566
4274
373
40824
54
227
83
5208
279
880
961
10639
67935
819
148536
304
801
457
529
196
70
1624
60992
246
2221
153993
273
105
12039
41
151
508
253
418
17352
274
268
320
10439
2985
192376
1544
20523
5196
417
25
505
688
124
596
590
48453
28771
48342
30509
1098
58
215
39
20
779
4566
246
3481
1158
26146
12933
3021
8791
1426
694
38
1846
41
6060
17563
37643
1082
165
120
2565
43249
2904
69443
258958
912
67
316134
311
329
1538
653
939
57
575
1596
18850
125119
182
202
251
1051
390
36078
447
356
1019
325
7419
273
443
38083
88878
40
829
6327
785
1098
392
219
1088
731
117
4523
13662
13
9
44
93
1716
636
296
70587
188
14590
653
300582
617
96
2825
79
178
672
10931
259
12838
1455
325
25422
36525
4306
127351
1144
1165
1219
1075
68
247
24
789
345
138
191
200
3116
228
258
1034
208
8541
311353
193
87761
758
1949
32047
588
2704
347
369
539
6313
13460
4358
48
2325
7121
751
31
173
247
328
265
327
6902
759
38
930
91645
840
3156
34712
3567
462
275
72
44008
